visit_id,customer_id,visit_date,check_in_time,check_out_time,visit_type
504,381,2023-07-19,07:00:00,14:00:00,Climbing
505,576,2023-04-10,07:00:00,09:00:00,Climbing
506,635,2024-01-11,10:00:00,22:00:00,Climbing
507,254,2024-06-28,17:00:00,18:00:00,Class
508,477,2023-09-13,19:00:00,23:00:00,Climbing
509,114,2024-01-31,12:00:00,23:00:00,Climbing
510,20,2023-09-28,12:00:00,22:00:00,Climbing
511,528,2023-08-25,14:00:00,15:00:00,Climbing
512,145,2023-08-13,08:00:00,22:00:00,Climbing
513,208,2023-10-04,19:00:00,14:00:00,Climbing
514,531,2023-07-20,06:00:00,12:00:00,Climbing
515,376,2024-02-14,14:00:00,15:00:00,Climbing
516,504,2024-04-23,21:00:00,09:00:00,Climbing
517,166,2024-04-27,06:00:00,13:00:00,Climbing
518,550,2023-05-05,13:00:00,11:00:00,Climbing
519,181,2024-05-05,19:00:00,14:00:00,Climbing
520,617,2023-07-06,20:00:00,13:00:00,Climbing
521,612,2023-06-19,19:00:00,19:00:00,Climbing
522,602,2024-02-02,10:00:00,13:00:00,Climbing
523,444,2023-06-16,13:00:00,12:00:00,Class
524,332,2023-01-29,12:00:00,18:00:00,Climbing
525,503,2023-07-24,14:00:00,12:00:00,Climbing
526,79,2024-01-30,07:00:00,09:00:00,Climbing
527,585,2023-06-28,14:00:00,18:00:00,Climbing
528,688,2023-12-11,21:00:00,14:00:00,Climbing
529,396,2023-12-28,15:00:00,14:00:00,Class
530,608,2024-02-06,10:00:00,15:00:00,Climbing
531,103,2024-05-05,21:00:00,11:00:00,Climbing
532,402,2023-08-25,10:00:00,18:00:00,Class
533,224,2023-04-02,21:00:00,18:00:00,Climbing
534,518,2023-06-24,06:00:00,18:00:00,Climbing
535,634,2023-08-25,11:00:00,20:00:00,Climbing
536,236,2024-01-26,15:00:00,16:00:00,Climbing
537,427,2023-01-08,15:00:00,17:00:00,Climbing
538,116,2023-06-22,15:00:00,10:00:00,Climbing
539,163,2024-03-02,15:00:00,10:00:00,Climbing
540,226,2024-01-02,08:00:00,20:00:00,Climbing
541,230,2024-02-05,18:00:00,09:00:00,Climbing
542,182,2024-03-20,15:00:00,17:00:00,Climbing
543,249,2024-03-04,08:00:00,14:00:00,Climbing
544,318,2024-01-09,08:00:00,19:00:00,Climbing
545,210,2023-08-29,18:00:00,17:00:00,Climbing
546,656,2024-06-22,09:00:00,09:00:00,Climbing
547,392,2023-11-08,14:00:00,14:00:00,Climbing
548,96,2023-04-21,18:00:00,10:00:00,Climbing
549,756,2023-06-10,13:00:00,22:00:00,Climbing
550,86,2024-01-15,17:00:00,08:00:00,Climbing
551,415,2024-05-20,11:00:00,18:00:00,Climbing
552,394,2023-04-08,13:00:00,15:00:00,Climbing
553,696,2023-02-15,13:00:00,15:00:00,Climbing
554,633,2024-04-27,06:00:00,21:00:00,Climbing
555,501,2024-05-15,14:00:00,20:00:00,Climbing
556,604,2023-06-01,06:00:00,17:00:00,Climbing
557,582,2023-07-26,21:00:00,08:00:00,Climbing
558,133,2023-12-28,16:00:00,18:00:00,Climbing
559,791,2023-06-30,07:00:00,13:00:00,Climbing
560,649,2024-04-24,14:00:00,11:00:00,Climbing
561,314,2023-02-28,12:00:00,12:00:00,Climbing
562,699,2023-01-21,15:00:00,21:00:00,Climbing
563,221,2023-04-25,06:00:00,15:00:00,Climbing
564,438,2023-06-06,08:00:00,15:00:00,Climbing
565,46,2023-03-03,19:00:00,14:00:00,Climbing
566,790,2023-02-05,06:00:00,12:00:00,Climbing
567,192,2024-02-18,10:00:00,13:00:00,Climbing
568,520,2023-03-31,20:00:00,15:00:00,Climbing
569,379,2024-05-14,09:00:00,12:00:00,Climbing
570,788,2023-07-21,13:00:00,10:00:00,Climbing
571,691,2024-01-02,14:00:00,16:00:00,Climbing
572,334,2023-05-04,20:00:00,16:00:00,Climbing
573,39,2023-05-12,17:00:00,17:00:00,Climbing
574,293,2023-11-11,09:00:00,08:00:00,Climbing
575,690,2023-11-03,21:00:00,14:00:00,Climbing
576,162,2024-02-25,20:00:00,11:00:00,Climbing
577,331,2024-02-19,08:00:00,13:00:00,Climbing
578,104,2024-01-02,19:00:00,23:00:00,Class
579,161,2023-09-03,09:00:00,20:00:00,Class
580,799,2024-05-02,08:00:00,14:00:00,Climbing
581,635,2023-12-07,11:00:00,15:00:00,Climbing
582,54,2024-06-25,06:00:00,18:00:00,Climbing
583,34,2024-03-24,07:00:00,12:00:00,Climbing
584,242,2023-01-25,13:00:00,12:00:00,Climbing
585,113,2023-06-25,08:00:00,19:00:00,Climbing
586,318,2023-11-09,09:00:00,13:00:00,Climbing
587,23,2024-01-30,17:00:00,22:00:00,Climbing
588,558,2023-10-29,06:00:00,14:00:00,Class
589,647,2024-03-06,20:00:00,22:00:00,Climbing
590,118,2023-06-04,08:00:00,12:00:00,Class
591,701,2023-04-11,06:00:00,12:00:00,Climbing
592,643,2023-01-30,16:00:00,19:00:00,Climbing
593,212,2023-11-10,15:00:00,11:00:00,Climbing
594,418,2024-01-12,21:00:00,08:00:00,Climbing
595,113,2023-06-28,10:00:00,21:00:00,Climbing
596,44,2023-12-02,06:00:00,14:00:00,Climbing
597,128,2023-01-29,17:00:00,14:00:00,Climbing
598,158,2023-02-24,14:00:00,20:00:00,Climbing
599,785,2024-01-19,12:00:00,13:00:00,Climbing
600,394,2023-07-21,16:00:00,17:00:00,Climbing
601,512,2024-01-03,13:00:00,09:00:00,Class
602,45,2024-03-30,14:00:00,09:00:00,Class
603,108,2024-04-11,15:00:00,13:00:00,Climbing
604,219,2023-04-05,13:00:00,19:00:00,Climbing
605,443,2023-09-23,08:00:00,20:00:00,Climbing
606,315,2024-02-06,12:00:00,16:00:00,Climbing
607,177,2024-02-28,12:00:00,12:00:00,Climbing
608,228,2024-03-05,19:00:00,14:00:00,Climbing
609,703,2023-05-05,12:00:00,09:00:00,Climbing
610,672,2023-04-16,17:00:00,13:00:00,Climbing
611,267,2023-11-19,13:00:00,18:00:00,Climbing
612,379,2024-02-10,09:00:00,13:00:00,Class
613,489,2023-06-24,16:00:00,17:00:00,Climbing
614,702,2023-02-27,11:00:00,13:00:00,Climbing
615,687,2024-01-28,07:00:00,13:00:00,Climbing
616,290,2023-06-13,12:00:00,21:00:00,Class
617,357,2023-04-02,14:00:00,11:00:00,Climbing
618,657,2023-03-22,10:00:00,12:00:00,Climbing
619,744,2023-06-22,09:00:00,11:00:00,Class
620,204,2023-11-21,07:00:00,13:00:00,Climbing
621,213,2023-07-16,12:00:00,16:00:00,Climbing
622,552,2023-01-12,07:00:00,20:00:00,Climbing
623,787,2023-02-23,07:00:00,12:00:00,Climbing
624,323,2023-06-08,14:00:00,12:00:00,Climbing
625,594,2023-12-27,07:00:00,10:00:00,Climbing
626,181,2023-02-23,15:00:00,20:00:00,Climbing
627,499,2023-11-03,08:00:00,18:00:00,Climbing
628,320,2023-03-07,08:00:00,14:00:00,Class
629,83,2023-04-26,07:00:00,12:00:00,Climbing
630,303,2023-04-05,15:00:00,21:00:00,Class
631,262,2023-02-06,08:00:00,09:00:00,Class
632,784,2024-01-03,14:00:00,16:00:00,Climbing
633,200,2023-09-11,16:00:00,12:00:00,Climbing
634,240,2024-03-30,20:00:00,14:00:00,Climbing
635,692,2023-02-24,16:00:00,19:00:00,Climbing
636,683,2023-03-21,16:00:00,14:00:00,Climbing
637,295,2023-06-17,08:00:00,17:00:00,Climbing
638,512,2024-02-23,10:00:00,19:00:00,Climbing
639,689,2023-06-17,17:00:00,15:00:00,Climbing
640,396,2023-08-12,20:00:00,11:00:00,Climbing
641,749,2023-06-14,12:00:00,14:00:00,Climbing
642,138,2023-02-13,06:00:00,10:00:00,Climbing
643,129,2024-05-28,21:00:00,16:00:00,Climbing
644,49,2023-10-28,19:00:00,22:00:00,Climbing
645,676,2024-03-06,06:00:00,22:00:00,Climbing
646,789,2023-12-27,20:00:00,15:00:00,Climbing
647,293,2023-10-09,15:00:00,19:00:00,Climbing
648,628,2023-02-19,18:00:00,22:00:00,Climbing
649,536,2023-12-18,07:00:00,17:00:00,Climbing
650,311,2023-03-26,06:00:00,23:00:00,Climbing
651,537,2023-08-15,06:00:00,16:00:00,Climbing
652,639,2023-12-11,19:00:00,09:00:00,Climbing
653,234,2024-03-03,21:00:00,11:00:00,Climbing
654,209,2024-01-10,19:00:00,08:00:00,Climbing
655,605,2024-01-03,15:00:00,15:00:00,Climbing
656,94,2023-03-23,09:00:00,20:00:00,Climbing
657,327,2023-07-09,15:00:00,11:00:00,Climbing
658,225,2023-01-24,17:00:00,11:00:00,Climbing
659,792,2024-01-29,21:00:00,14:00:00,Climbing
660,11,2024-06-05,17:00:00,21:00:00,Climbing
661,329,2023-05-25,08:00:00,13:00:00,Climbing
662,12,2023-02-17,06:00:00,10:00:00,Climbing
663,35,2023-09-18,08:00:00,15:00:00,Climbing
664,447,2024-04-13,06:00:00,09:00:00,Climbing
665,452,2023-10-29,08:00:00,20:00:00,Climbing
666,740,2023-01-26,09:00:00,08:00:00,Climbing
667,220,2024-06-16,16:00:00,19:00:00,Climbing
668,441,2024-03-29,18:00:00,19:00:00,Climbing
669,653,2023-03-13,16:00:00,20:00:00,Climbing
670,535,2024-05-19,19:00:00,19:00:00,Climbing
671,595,2023-09-04,19:00:00,22:00:00,Climbing
672,229,2023-07-23,13:00:00,09:00:00,Climbing
673,344,2023-09-10,08:00:00,16:00:00,Climbing
674,80,2024-04-01,08:00:00,22:00:00,Climbing
675,353,2023-12-27,18:00:00,12:00:00,Class
676,396,2023-02-02,14:00:00,12:00:00,Climbing
677,290,2024-06-07,16:00:00,23:00:00,Climbing
678,455,2023-03-22,14:00:00,13:00:00,Climbing
679,671,2024-02-12,11:00:00,10:00:00,Climbing
680,128,2023-12-14,15:00:00,08:00:00,Climbing
681,702,2023-04-13,09:00:00,20:00:00,Climbing
682,543,2023-04-04,15:00:00,15:00:00,Climbing
683,359,2024-04-21,10:00:00,14:00:00,Climbing
684,527,2023-08-18,18:00:00,19:00:00,Climbing
685,313,2023-12-25,14:00:00,23:00:00,Climbing
686,75,2023-10-03,06:00:00,22:00:00,Climbing
687,546,2024-02-02,12:00:00,21:00:00,Climbing
688,196,2023-09-20,20:00:00,15:00:00,Class
689,29,2023-06-07,16:00:00,16:00:00,Climbing
690,706,2023-07-18,12:00:00,09:00:00,Climbing
691,16,2024-04-14,15:00:00,12:00:00,Climbing
692,423,2023-09-14,06:00:00,09:00:00,Climbing
693,589,2023-04-27,19:00:00,20:00:00,Climbing
694,593,2024-05-26,06:00:00,15:00:00,Climbing
695,405,2024-03-11,20:00:00,23:00:00,Climbing
696,636,2023-01-31,19:00:00,11:00:00,Climbing
697,531,2024-06-30,14:00:00,18:00:00,Climbing
698,614,2024-01-16,12:00:00,11:00:00,Climbing
699,77,2023-03-29,09:00:00,17:00:00,Climbing
700,229,2023-05-10,14:00:00,15:00:00,Climbing
701,297,2024-01-14,17:00:00,14:00:00,Climbing
702,510,2024-03-02,10:00:00,08:00:00,Climbing
703,715,2023-05-11,08:00:00,14:00:00,Climbing
704,573,2023-05-21,07:00:00,21:00:00,Climbing
705,538,2023-06-17,14:00:00,17:00:00,Climbing
706,583,2023-11-24,09:00:00,10:00:00,Climbing
707,615,2023-04-04,12:00:00,12:00:00,Climbing
708,326,2023-02-27,06:00:00,15:00:00,Climbing
709,363,2024-01-07,21:00:00,13:00:00,Climbing
710,669,2024-03-02,14:00:00,15:00:00,Climbing
711,359,2023-10-02,17:00:00,12:00:00,Climbing
712,706,2023-07-19,14:00:00,17:00:00,Climbing
713,787,2023-08-25,15:00:00,16:00:00,Class
714,324,2023-08-01,11:00:00,20:00:00,Class
715,698,2024-06-09,11:00:00,22:00:00,Climbing
716,326,2024-02-25,19:00:00,20:00:00,Climbing
717,625,2023-04-24,20:00:00,21:00:00,Class
718,165,2023-07-30,11:00:00,18:00:00,Climbing
719,573,2023-10-25,10:00:00,13:00:00,Climbing
720,604,2023-12-02,16:00:00,18:00:00,Climbing
721,798,2023-09-14,06:00:00,22:00:00,Class
722,455,2024-03-19,09:00:00,16:00:00,Climbing
723,153,2024-02-24,15:00:00,20:00:00,Climbing
724,737,2023-10-04,06:00:00,11:00:00,Climbing
725,127,2024-04-12,10:00:00,09:00:00,Climbing
726,193,2024-02-15,18:00:00,21:00:00,Climbing
727,627,2024-03-01,09:00:00,15:00:00,Climbing
728,774,2024-06-07,13:00:00,12:00:00,Climbing
729,530,2023-05-26,21:00:00,09:00:00,Climbing
730,10,2023-05-27,06:00:00,13:00:00,Climbing
731,92,2024-05-01,13:00:00,20:00:00,Climbing
732,139,2024-02-27,19:00:00,10:00:00,Climbing
733,481,2024-05-21,13:00:00,08:00:00,Climbing
734,449,2023-02-04,21:00:00,19:00:00,Climbing
735,333,2023-12-10,06:00:00,13:00:00,Class
736,340,2023-03-21,14:00:00,18:00:00,Climbing
737,52,2023-10-03,18:00:00,15:00:00,Climbing
738,707,2023-03-27,14:00:00,08:00:00,Climbing
739,466,2023-03-12,11:00:00,10:00:00,Climbing
740,718,2023-01-07,06:00:00,13:00:00,Climbing
741,799,2023-12-11,12:00:00,22:00:00,Climbing
742,475,2023-07-16,12:00:00,17:00:00,Climbing
743,401,2023-02-27,14:00:00,20:00:00,Climbing
744,439,2023-06-26,06:00:00,10:00:00,Climbing
745,605,2023-04-03,19:00:00,14:00:00,Climbing
746,657,2024-05-30,20:00:00,22:00:00,Class
747,598,2023-06-25,13:00:00,13:00:00,Class
748,509,2023-07-02,19:00:00,16:00:00,Climbing
749,153,2024-04-04,17:00:00,20:00:00,Climbing
750,514,2023-12-21,18:00:00,13:00:00,Climbing
751,503,2024-01-24,16:00:00,14:00:00,Climbing
752,772,2023-12-14,13:00:00,09:00:00,Climbing
753,676,2024-06-01,12:00:00,17:00:00,Climbing
754,6,2023-04-24,17:00:00,11:00:00,Climbing
755,500,2024-06-25,11:00:00,12:00:00,Climbing
756,661,2024-03-30,06:00:00,09:00:00,Climbing
757,717,2023-11-19,16:00:00,18:00:00,Class
758,118,2023-12-29,15:00:00,17:00:00,Climbing
759,485,2023-12-21,16:00:00,17:00:00,Climbing
760,601,2023-02-01,13:00:00,17:00:00,Climbing
761,666,2023-04-30,17:00:00,14:00:00,Class
762,679,2024-06-09,10:00:00,11:00:00,Climbing
763,468,2023-10-20,09:00:00,21:00:00,Climbing
764,161,2023-07-26,10:00:00,16:00:00,Climbing
765,270,2024-02-21,10:00:00,21:00:00,Class
766,56,2023-10-14,19:00:00,15:00:00,Class
767,228,2023-01-08,18:00:00,17:00:00,Climbing
768,149,2024-02-07,15:00:00,16:00:00,Climbing
769,46,2024-02-05,08:00:00,15:00:00,Climbing
770,144,2023-04-01,09:00:00,12:00:00,Climbing
771,750,2024-06-07,09:00:00,16:00:00,Climbing
772,784,2023-05-03,13:00:00,12:00:00,Climbing
773,632,2023-09-08,10:00:00,15:00:00,Climbing
774,340,2023-03-04,11:00:00,11:00:00,Climbing
775,413,2023-11-26,15:00:00,20:00:00,Climbing
776,732,2023-07-25,07:00:00,12:00:00,Climbing
777,520,2023-07-13,14:00:00,18:00:00,Climbing
778,344,2024-03-28,13:00:00,11:00:00,Class
779,387,2023-01-06,13:00:00,09:00:00,Climbing
780,473,2024-03-12,15:00:00,11:00:00,Climbing
781,275,2023-11-09,10:00:00,18:00:00,Class
782,353,2024-06-23,21:00:00,22:00:00,Climbing
783,66,2023-11-19,10:00:00,12:00:00,Climbing
784,79,2023-01-31,20:00:00,23:00:00,Class
785,598,2023-01-28,08:00:00,13:00:00,Climbing
786,636,2024-04-28,18:00:00,11:00:00,Climbing
787,202,2024-04-05,16:00:00,18:00:00,Class
788,662,2023-07-09,21:00:00,21:00:00,Climbing
789,558,2023-12-05,07:00:00,17:00:00,Climbing
790,113,2023-09-25,14:00:00,20:00:00,Climbing
791,91,2024-06-13,20:00:00,19:00:00,Climbing
792,141,2024-06-03,11:00:00,11:00:00,Class
793,289,2024-06-22,13:00:00,23:00:00,Climbing
794,730,2024-04-18,09:00:00,13:00:00,Climbing
795,589,2024-05-12,10:00:00,22:00:00,Climbing
796,411,2023-04-29,15:00:00,14:00:00,Climbing
797,377,2024-03-30,21:00:00,20:00:00,Climbing
798,384,2024-01-23,10:00:00,14:00:00,Climbing
799,152,2024-06-10,16:00:00,11:00:00,Class
800,751,2023-11-09,15:00:00,12:00:00,Class
801,627,2023-02-16,09:00:00,22:00:00,Climbing
802,319,2023-11-23,16:00:00,10:00:00,Climbing
803,369,2024-01-11,07:00:00,12:00:00,Climbing
804,606,2023-05-01,19:00:00,17:00:00,Class
805,560,2023-08-04,11:00:00,12:00:00,Climbing
806,703,2023-11-24,09:00:00,21:00:00,Climbing
807,462,2023-07-24,19:00:00,11:00:00,Class
808,12,2023-07-25,16:00:00,13:00:00,Climbing
809,156,2023-03-14,09:00:00,12:00:00,Climbing
810,684,2024-05-29,15:00:00,15:00:00,Climbing
811,477,2024-02-15,08:00:00,20:00:00,Class
812,401,2023-01-01,13:00:00,20:00:00,Climbing
813,177,2024-02-23,11:00:00,09:00:00,Class
814,341,2024-02-09,14:00:00,13:00:00,Class
815,57,2023-01-06,10:00:00,09:00:00,Climbing
816,448,2023-07-22,11:00:00,19:00:00,Climbing
817,203,2023-11-28,14:00:00,13:00:00,Climbing
818,697,2023-09-05,09:00:00,11:00:00,Climbing
819,633,2024-03-01,15:00:00,20:00:00,Climbing
820,738,2023-08-21,12:00:00,08:00:00,Climbing
821,202,2023-03-26,18:00:00,13:00:00,Climbing
822,330,2024-06-18,15:00:00,10:00:00,Class
823,363,2023-05-13,17:00:00,20:00:00,Climbing
824,454,2024-01-28,15:00:00,22:00:00,Climbing
825,356,2023-03-20,16:00:00,14:00:00,Climbing
826,216,2023-06-29,16:00:00,10:00:00,Climbing
827,555,2023-08-30,11:00:00,17:00:00,Climbing
828,23,2023-04-16,11:00:00,11:00:00,Climbing
829,155,2023-09-04,11:00:00,16:00:00,Climbing
830,186,2023-03-27,19:00:00,14:00:00,Climbing
831,249,2023-11-02,09:00:00,11:00:00,Class
832,749,2023-12-30,15:00:00,09:00:00,Climbing
833,134,2023-02-04,21:00:00,12:00:00,Class
834,321,2024-04-21,11:00:00,15:00:00,Climbing
835,390,2023-04-12,17:00:00,09:00:00,Climbing
836,434,2023-05-04,12:00:00,16:00:00,Climbing
837,22,2023-12-28,18:00:00,12:00:00,Climbing
838,600,2023-09-14,19:00:00,13:00:00,Climbing
839,665,2023-10-01,07:00:00,14:00:00,Climbing
840,125,2023-03-12,16:00:00,20:00:00,Climbing
841,79,2024-03-16,14:00:00,16:00:00,Climbing
842,51,2023-12-04,12:00:00,14:00:00,Climbing
843,728,2023-03-16,08:00:00,11:00:00,Climbing
844,176,2023-07-24,15:00:00,12:00:00,Climbing
845,253,2024-03-19,15:00:00,19:00:00,Climbing
846,246,2023-11-07,12:00:00,10:00:00,Climbing
847,739,2023-03-01,15:00:00,08:00:00,Climbing
848,106,2023-07-23,15:00:00,10:00:00,Class
849,193,2023-05-13,19:00:00,20:00:00,Climbing
850,316,2023-10-11,10:00:00,08:00:00,Climbing
851,302,2024-04-06,14:00:00,12:00:00,Climbing
852,548,2023-08-27,11:00:00,14:00:00,Climbing
853,716,2023-08-26,16:00:00,16:00:00,Climbing
854,779,2024-05-10,18:00:00,11:00:00,Climbing
855,268,2023-11-12,12:00:00,17:00:00,Climbing
856,170,2023-11-06,09:00:00,21:00:00,Climbing
857,551,2023-05-24,21:00:00,17:00:00,Climbing
858,455,2023-11-29,07:00:00,23:00:00,Climbing
859,651,2023-11-12,20:00:00,08:00:00,Climbing
860,292,2023-08-06,16:00:00,14:00:00,Climbing
861,564,2024-06-25,09:00:00,10:00:00,Class
862,799,2024-04-27,14:00:00,08:00:00,Climbing
863,141,2024-02-15,08:00:00,11:00:00,Climbing
864,146,2023-10-21,12:00:00,21:00:00,Climbing
865,425,2023-09-10,18:00:00,23:00:00,Climbing
866,314,2023-04-12,19:00:00,23:00:00,Climbing
867,184,2023-06-17,09:00:00,18:00:00,Class
868,664,2024-02-28,08:00:00,16:00:00,Climbing
869,713,2023-09-06,19:00:00,22:00:00,Climbing
870,128,2024-04-27,19:00:00,13:00:00,Climbing
871,287,2023-03-22,19:00:00,13:00:00,Climbing
872,253,2023-10-06,10:00:00,14:00:00,Climbing
873,778,2023-12-20,07:00:00,08:00:00,Climbing
874,700,2023-10-10,16:00:00,12:00:00,Climbing
875,386,2024-05-01,19:00:00,11:00:00,Class
876,230,2024-06-25,15:00:00,11:00:00,Climbing
877,271,2023-03-05,19:00:00,14:00:00,Climbing
878,771,2023-03-13,09:00:00,09:00:00,Climbing
879,415,2023-03-13,12:00:00,12:00:00,Climbing
880,198,2024-01-08,17:00:00,14:00:00,Climbing
881,323,2023-07-23,17:00:00,10:00:00,Class
882,56,2024-02-06,07:00:00,21:00:00,Climbing
883,203,2023-08-10,15:00:00,23:00:00,Climbing
884,783,2023-12-10,11:00:00,09:00:00,Climbing
885,621,2024-02-26,10:00:00,23:00:00,Climbing
886,628,2023-10-27,08:00:00,19:00:00,Climbing
887,604,2023-10-23,10:00:00,08:00:00,Climbing
888,138,2023-02-18,20:00:00,12:00:00,Climbing
889,422,2023-08-13,15:00:00,19:00:00,Climbing
890,57,2023-10-26,12:00:00,19:00:00,Climbing
891,562,2023-09-10,08:00:00,12:00:00,Climbing
892,71,2024-05-07,13:00:00,11:00:00,Climbing
893,594,2024-05-10,20:00:00,15:00:00,Climbing
894,372,2024-03-25,12:00:00,23:00:00,Climbing
895,617,2023-07-25,09:00:00,09:00:00,Climbing
896,600,2024-01-28,18:00:00,22:00:00,Class
897,514,2023-08-05,20:00:00,23:00:00,Climbing
898,84,2023-05-08,18:00:00,20:00:00,Class
899,43,2023-07-07,10:00:00,19:00:00,Climbing
900,666,2023-02-08,15:00:00,11:00:00,Climbing
901,606,2023-07-01,16:00:00,12:00:00,Class
902,133,2023-09-10,21:00:00,16:00:00,Climbing
903,395,2024-06-06,09:00:00,23:00:00,Climbing
904,65,2023-06-21,07:00:00,10:00:00,Class
905,290,2024-05-08,17:00:00,20:00:00,Class
906,376,2023-05-06,20:00:00,08:00:00,Climbing
907,769,2023-04-15,14:00:00,21:00:00,Climbing
908,467,2023-10-11,06:00:00,11:00:00,Climbing
909,213,2024-01-03,13:00:00,17:00:00,Climbing
910,148,2023-01-25,21:00:00,13:00:00,Climbing
911,573,2023-05-01,09:00:00,14:00:00,Climbing
912,471,2023-09-07,14:00:00,11:00:00,Class
913,149,2023-07-01,08:00:00,11:00:00,Climbing
914,88,2024-01-25,12:00:00,13:00:00,Climbing
915,324,2023-10-07,20:00:00,08:00:00,Climbing
916,396,2023-03-29,08:00:00,12:00:00,Climbing
917,790,2024-05-04,20:00:00,23:00:00,Climbing
918,404,2023-06-10,15:00:00,18:00:00,Climbing
919,82,2024-02-04,17:00:00,10:00:00,Climbing
920,641,2024-03-02,12:00:00,15:00:00,Climbing
921,286,2024-06-10,07:00:00,12:00:00,Class
922,382,2023-09-30,08:00:00,14:00:00,Class
923,792,2023-12-03,13:00:00,15:00:00,Climbing
924,270,2023-07-03,12:00:00,15:00:00,Climbing
925,292,2024-01-06,16:00:00,20:00:00,Climbing
926,453,2023-09-11,08:00:00,09:00:00,Climbing
927,715,2023-08-28,13:00:00,20:00:00,Climbing
928,24,2024-04-12,18:00:00,22:00:00,Class
929,311,2023-01-28,21:00:00,09:00:00,Climbing
930,461,2024-04-27,14:00:00,20:00:00,Climbing
931,208,2024-04-11,07:00:00,22:00:00,Climbing
932,792,2023-10-04,07:00:00,22:00:00,Climbing
933,717,2023-09-26,20:00:00,17:00:00,Climbing
934,664,2023-07-17,12:00:00,12:00:00,Climbing
935,438,2024-06-27,16:00:00,20:00:00,Class
936,538,2023-03-02,13:00:00,10:00:00,Class
937,706,2023-11-19,20:00:00,19:00:00,Climbing
938,336,2024-01-08,10:00:00,19:00:00,Climbing
939,422,2024-05-26,07:00:00,17:00:00,Climbing
940,750,2024-03-02,19:00:00,08:00:00,Climbing
941,321,2023-12-19,15:00:00,15:00:00,Climbing
942,497,2023-03-05,10:00:00,13:00:00,Climbing
943,587,2023-07-24,08:00:00,10:00:00,Class
944,163,2023-03-17,18:00:00,15:00:00,Climbing
945,541,2024-04-27,14:00:00,20:00:00,Climbing
946,165,2024-02-15,21:00:00,18:00:00,Climbing
947,698,2024-02-19,21:00:00,08:00:00,Climbing
948,566,2023-12-23,07:00:00,10:00:00,Climbing
949,295,2023-10-05,14:00:00,16:00:00,Climbing
950,42,2023-03-24,07:00:00,13:00:00,Climbing
951,285,2023-06-30,06:00:00,08:00:00,Climbing
952,387,2023-03-16,15:00:00,16:00:00,Climbing
953,138,2024-02-01,11:00:00,14:00:00,Climbing
954,187,2023-03-29,16:00:00,08:00:00,Climbing
955,716,2024-01-20,11:00:00,08:00:00,Climbing
956,431,2024-01-14,09:00:00,12:00:00,Climbing
957,554,2023-09-09,18:00:00,18:00:00,Climbing
958,416,2023-03-15,07:00:00,11:00:00,Climbing
959,800,2023-06-22,18:00:00,19:00:00,Climbing
960,426,2023-06-25,15:00:00,15:00:00,Climbing
961,416,2024-01-19,17:00:00,20:00:00,Climbing
962,26,2023-03-04,16:00:00,09:00:00,Climbing
963,371,2024-03-29,08:00:00,13:00:00,Climbing
964,385,2024-02-21,18:00:00,22:00:00,Climbing
965,56,2023-04-12,11:00:00,15:00:00,Climbing
966,253,2024-01-29,09:00:00,08:00:00,Climbing
967,634,2024-01-01,10:00:00,10:00:00,Climbing
968,106,2024-02-14,16:00:00,08:00:00,Climbing
969,130,2023-04-14,14:00:00,14:00:00,Climbing
970,670,2023-03-28,10:00:00,23:00:00,Climbing
971,376,2023-05-10,15:00:00,08:00:00,Class
972,743,2023-07-20,21:00:00,23:00:00,Climbing
973,308,2024-03-10,20:00:00,19:00:00,Class
974,91,2024-02-08,16:00:00,16:00:00,Class
975,393,2024-05-21,13:00:00,15:00:00,Climbing
976,534,2023-02-02,07:00:00,22:00:00,Climbing
977,110,2023-01-07,21:00:00,18:00:00,Class
978,561,2024-01-18,17:00:00,10:00:00,Climbing
979,641,2023-06-02,19:00:00,19:00:00,Climbing
980,585,2023-07-02,11:00:00,20:00:00,Climbing
981,340,2023-10-27,16:00:00,19:00:00,Climbing
982,565,2023-02-26,16:00:00,11:00:00,Climbing
983,356,2023-12-18,11:00:00,22:00:00,Class
984,168,2023-06-27,10:00:00,16:00:00,Climbing
985,557,2023-12-13,20:00:00,17:00:00,Class
986,452,2024-04-01,11:00:00,13:00:00,Climbing
987,105,2023-04-04,19:00:00,12:00:00,Climbing
988,150,2024-05-24,10:00:00,20:00:00,Climbing
989,146,2023-10-18,21:00:00,22:00:00,Climbing
990,716,2024-05-19,07:00:00,12:00:00,Class
991,299,2023-04-24,10:00:00,08:00:00,Climbing
992,167,2023-11-27,06:00:00,23:00:00,Climbing
